id,text,label
273,"RT Kepercayaan turun, elektabilitas stagnan, @zVGk9vqOFuzUxHXTUyEMD28mixDaGSg/T8PqSq0NOL4= tak lagi malu2 menunjukkan keberpihakan, sengaja ajak Prabowo makan malam di Menteng 5/1/2024 scr terang2an. Tak peduli fairness, alhasil sangat memalukan sbg presiden aktif pada penyelenggaraan pilpres Ã°ÂŸÂ˜Â´ https://t.co/ccs9cLAq03 [RE hipohan]",Politik
274,"Ganjar Pranowo &amp; Mahfud MD, mengumumkan misi mereka utk luncurkan program ambisius membuka 17 juta lapangan kerja. Ganjar, yg telah memimpin Jateng selama 10 Thn, membawa pengalaman berharga dalam menerapkan program sejenis, terutama melalui inisiatif SMK Gratis #SahabatGanjar https://t.co/3B2CcA20KC",Ekonomi
275,"RT Pemimpin baru, harapan baru..Ã°ÂŸÂ¤Â© Pak @y10dLLawnuRCc92JL7PPPJxUWJiVseuf5DWIHlsk+Pg= disambut heboh &amp; meriah o/ pr petani.. Spt biasa, suara2 pr petani ini intinya sama.. Pengin diperhatikan &amp; dpt bantuan dr pemerintah.. Makin antusias saat mendengar pak Ganjar akan Hapus Kredit Macet petani jgÃ°ÂŸÂ¤ÂŸ #RembuGanjar https://t.co/7Wpzc9wRAe [RE Jelli_cent]",Ekonomi
276,"RT Izin Acara Desak Anies di Yogya DIcabut Mendadak, Panitia Sebut Pengelola Gedung Beralasan karena Ada Anies https://t.co/RPN6alpp03 #TempoNasional [RE tempodotco]",Politik
277,Ã°ÂŸÂŽÂ Ganjar Mahfud Hebat #Coblos3 #GanjarSandiSeliweRUN #GanjarMahfud2024 Inisiatif Pak Ganjar untuk ngobrol dengan anak muda menunjukkan kepedulian terhadap aspirasi dan ide-ide mereka Ganjar Mahfud Hebat #3GM #Coblos3 https://t.co/V9JNC1d3M5,Politik
278,"RT Sepak Bola Budaya Maluku, Anies Janjikan Bangun Lapangan Standar FIFA: Tapi Rumput Jangan Diganti https://t.co/bz6pAlnAcf [RE tvOneNews]",Sosial Budaya
279,"@ZlL5V+1k9hVMQMVQX/asaerjXWRAXdUMkuZZ3s3MpaA= @ZtuVotpYFR2P1kECMraeRy6Zxl9rV0pT95mDpheXN2Y= saya salah fokus dengan bangunannya rapi macam di luar negeri, teringat kinerja Pak Anies menata kota",Sosial Budaya
280,"Ganjar Pranowo, jauh dari kebiasaan capres lain yang hanya berfokus pada hiburan semata. Ganjar Pranowo Mempunyai Program Kerja Nyata #GanjarMahfudRebound #JNK #GanjarPranowoPilihanUmat https://t.co/BQnTDgX2Jo",Politik
281,"Acara Desak Anies Dipindah Lokasi TKD AMIN Sumbar, Ada Penolakan dari Pemkab Tanah Datar https://t.co/wIdcDmEMwg",Ideologi
282,RT Anies sesuai selera masyarakat Sumatera Barat. https://t.co/6phxEXGjc6 [RE kamalmiko],Sosial Budaya
283,"@Xa4W7D7Y2RY84nHU2unM+V1tB2K9iuF5wPKkR6WyvtI= kalau aku dengan orang tua sih, pasti masalah IKN (soalnya kami tinggal di kalimantan ÃƒÂ°Ã‚Å¸Ã‚ËœÃ‚Âº) org tua gasuka anies karena kata mereka anies menolak IKN (ga aneh2 amat sih, tapi aku rasa cukup penting",Sosial Budaya
284,"@836SzpIwGGtpYGpkpIOJF7e5wzndUvKonuQqixvKjo0= Para bajer itu maunya Prabowo dan Gibran yg perlu diserang. Ga boleh diserang balik. Mau cubit tapi dicubit ga mau. Yg ditanya itu tantangan kedepan, tapi dibilang pertanyaan recehan. Seperti kata Ganjar, kala",Politik
285,"Dengan suara yang menggema, rakyat Jabar siap memenangkan Prabowo. #JabarTetapUntuk02 BerbuatBaik UntukMasyarakat",Politik
286,"Pasangan Duet Capres Cawapres Ganjar Pranowo Mahfud MD, motor perubahan. Kredit 35% untuk koprasi dan UMKM, jadi andalan bisnis lokal. Sukses terus, teman-teman.JN18A #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat",Ekonomi
287,"RT Bowo : Rakyat Berebut Bingkisan Ã¢Âœ Anies : Rakyat Berebut Memberi Bingkisan Ã¢Âœ Ada yg butuh Rakyat untuk mencari kekuasaan, Ada pula yg butuh Pemimpin untuk masa depan dan mensejahterakan kehidupan rakyat. #AMINAjaDulu #AniesMuhaimin2024 https://t.co/iwtdiQkDLD [RE BangPino__]",Politik
288,RT Cara Prabowo-Gibran Hapus Korupsi: Sejahterakan Pejabat Negara https://t.co/opRhWm1FAH [RE TirtoID],Politik
289,RT Panas Chico VS @co9KraKWKBtvexLVUvwpWuwfY/BF3vHmxGqF4fUDums= Momen team 03 Kuliti strategi debat Paslon 0...Bang Choco Mengkritik Strategi Play Victim Team 02 yg selalu membawa narasi Prabowo di Serang dan di Buly...Apakah @CRYYGtZNCeSfGjH9ik6pUQVYimU+zhtY5ULNdRdHgnY= Lupa Kalau dia Pernah Memberikan Penghargaan terlebay untuk Prabowo ???? https://t.co/ijnI56DQoj [RE Yurissa_Samosir],Politik
290,"Program Pasangan Capres Cawapres Ganjar Pranowo dan Mahfud MD fokus di Desa Presisi, fondasi ekonomi yang kuat. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat",Ekonomi
291,"Eh, pesan dari Pak Erick Thohir ke Prabowo, pak, terus dong jaga toleransi agama di Indonesia biar tetep rukun bareng dan tetep padu satu! #ETTitipToleransike02 TitipkanKerukunan UtkIndonesia https://t.co/b8YU2l4FM2",Sosial Budaya
292,"RT Contoh kecintaan rakyat pada pemimpinnya yg juga mencintai mereka.. Dukungan ikhlas tanpa syarat karena berbuat bagi hidup mereka. Indonesia bisa begini, bukan hanya Jakarta. Ayo dukung dan menangkan Anies Baswedan - Muhaimin Iskandar untuk Indonesia Yang Lebih Baik! Ã°ÂŸÂ’ÂªÃ°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â© https://t.co/yGoieXf73b [RE Reiza_Patters]",Politik
293,"RT Nelayan tak bisa terus terjebak dalam kredit macet. Capres Ganjar Pranowo , Mahfud MD, bersama kita buka pintu kebebasan! JN18B #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/is5TXXWuJI [RE HeAvEnSpawnn]",Politik
294,"RT Anies jelas referensinya Jkw, Dua kata dari capres 02 yang diajarkan kepada seluruh rakyat Indonesia yaitu kata GOBLOK dan TOLOL! Dan janji mengembalikan tanah itu dari 2019, sekarang pun bilang hal yang sama! https://t.co/pKLGlV9C30 [RE BosPurwa]",Politik
295,RT Ganjar Pranowo dan Mahfud MD menyatakan bakal menerapkan sistem Ã¢Â€Â˜Satu Data IndonesiaÃ¢Â€Â™ bagi masyarakat indonesia untuk memudahkan dalam hal pelayanan dan melayani.Ganjar Mahfud M3nang. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #Apri0601 https://t.co/2gT2bn68K6 [RE albertanicete],Politik
296,PandamPamungkas Ganjar Pranowo mantab pak senantiasa mempertahankan ideologi pancasila selalu. Menuju pak ganjar presiden 2024 #GanjarMerawatPancasila #Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga bertani,Ideologi
297,"Program Pasangan Capres Cawapres Ganjar Pranowo dan Mahfud MD, inspirasi buat pemimpin lokal yang peduli ekonomi. #JNK #GanjarPranowoPilihanUmat https://t.co/4VsXGPeR4j",Ekonomi
298,"Capres Ganjar Pranowo yakin, Konstitusi atau aturan dasar negara adalah dasar keadilan yang harus dipegang teguh.#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/0rmFUAgIRC",Ideologi
299,"Cuma pak prabowo yang bilang bahwa kita adalah negara non block Ini penting mengingatkan bahwa visi misi anies tadi yang bilang kita akan menjadi penentu di dunia global adalah hal yg mustahil Kita gak sekeras itu pak anies, masuk G20 aja udah bagus. itupun cuma aspek ekonomi",Ideologi
300,RT Natalius Pigai: 80 Persen Warga Papua Akan Pilih Prabowo-Gibran - https://t.co/XmovpSDaBv https://t.co/c1DpmDHAfr #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan [RE AzhareAkiba],Politik
301,"RT 80 ribu buruh Jombang, Jawa Timur ikrar menangkan Anies Muhaimin. Mereka bersinergi dengan Timnas AMIN #SiagaLawanKecurangan #SiagaLawanKecurangan https://t.co/fjprRr18zB [RE MichelAdam7__]",Politik
302,RT Bukti korelasi media sosial dengan kehidupan nyata... komunikasi calon Presiden RI Anies Baswedan dengan netizen via Live Tiktok gaungnya terasa sampe ke timur Indonesia... Di Maluku netizen mendeklarasikan diri sebagai Anak Abah Anies... #AniesDeservesBetter #AniesPresiden2024 [RE ferizandra],Politik
303,RT Apa-apaan ini timses Prabowo-Gibran sampai nyamperin moderator debat?! Mau intervensi lagi?! Kuatir Prabowo blunder?! Tapi penguasa mah bebas lah ya.. Ã°ÂŸÂ¤Â£Ã°ÂŸÂ¤Â£ https://t.co/FLItkHquHv [RE ruhulanakgaul],Politik
304,Ganjar Pranowo sosok pemimpin yang mengedepankan musyawara dengan warganya unuk menyelesaikan masalah. Ganjar M3mberi Solusi #DialogGanjar #DialogGanjar menjadi salah satu bentuk Ganjar M3mberi Solusi kepada permasalahan yang dimiliki warganya https://t.co/beAbyc57le,Politik
305,RT Abah Anies ingin mengangkat martabat petani agar tidak terus menerus menerima bansos karena penghasilannya cukup.. #AMINAjaDulu https://t.co/txIvBhLvn2 [RE ekowboy2],Sosial Budaya
306,RT Keluarga Bung Hatta Bersama2 Turun Gunung Bantu Ganjar Mahfud. - Ini Kejadian Yg Tidak Biasa Sepanjang Perjalanan Bangsa. - Mungkin Keluarga Bung Hatta Mencium Aroma Busuk Demokrasi Kita. #AsalBukanPrabowo #asalbukanprabowogibran https://t.co/QX70jMX8Vq [RE S4N_W1B1],Politik
307,"@cIIGSdjaPrmAQY1E4gWnLpIZSdyQn8ZMhjJzgOsxfRM= look at that pak ganjar, anda sdh berkecimpung di lgislatif, eksekutif bhkan capres saja mamatGS brani mngmcam, ancaman itu nyata pak ganjar, nyalakan tanda bahaya utk OPM (operasi Persenjataan Mamat)",Pertahanan dan Keamanan
308,RT Momen Capresku jenguk relawan Ganjar-Mahfud yang jadi korban penganiayaan oknum TNI. Korban Slamet Andono bercerita kepada @jf6Vml28sOq8mPQWyT+IgGtpqQ5JLCYWO7cSPIMVp/U= dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon 408 kemudian di situ dipukuli 5 oknum TNI. MIRIS! #GanjarMahfud2024 https://t.co/wK9XuBdLBr [RE denni_sauya],Pertahanan dan Keamanan
309,"RT Amazing kampanye Ganjar Pranowo di Ruteng-Manggarai-Flores-NTT hari ini. Dukungan iman politik yg kuat menyatukan Ganjar &amp; masyarakat yg membludak ditengah cuaca berkabut, hujan &amp; dingin nya kota Ruteng. Ganjar...Ganjar...Ganjar...Presiden ! Ganjar-Mahfud menang..menang..menangÃ°ÂŸÂ¤ÂŸÃ°ÂŸÂÂ» https://t.co/vEmTEpTc0F [RE KakekHalal]",Politik
310,"RT Gue berani taruhan yg bikin karangan bunga itu cuma satu orang dan pake nama komunitas yg dikarang2. Menurut gue, ini salah satu bentuk provokasi untuk membenturkan masyarakat dgn TNI. Cara2 orba uda dimainkan. Sungguh mengerikan klu Prabowo sampe berkuasa! https://t.co/5F1X6eonmx [RE HusinShihab]",Pertahanan dan Keamanan
311,"Temen-temen, tanggal 14 Februari, kita bikin gebrakan, nyoblos buat Ganjar Pranowo, siap-siap ya! #JNK #GanjarPranowoPilihanUmat #GanjarMahfudRebound https://t.co/UlQhwDJFH2",Politik
312,Keberanian Ganjar-Mahfud menginspirasi generasi muda untuk turut serta dalam perjuangan memastikan akses internet untuk semua. @JNepiDLlFleT0dPvZ22WAigFhoSNlGIr8C4bLNYyz0M= #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik https://t.co/uN9zwh6w3H,Politik
313,"Ã°ÂŸÂšÂ¨ Ganjar Mahfud Hebat #3GM #Coblos3 #DuluJokowiSekarangGanjar Mahfud MD dan Mahfud MD membuktikan bahwa politik tak harus selalu formal, tetapi juga bisa menjadi panggung hiburan.\'a0 AndikGdriv92074 GP 4Presiden T7H4vHocA8 bersih kuatkanKPK Mahfud MD\",Politik
314,Keberhasilan Prabowo dalam memimpin membuat masyarakat Jabar percaya bahwa dia adalah pemimpin yang dapat diandalkan. #JabarTetapPakBowo DariJabar UntukIndonesia https://t.co/ty12913MpE,Politik
315,"Program magang di BUMN, langkah mantap Ganjar Pranowo! Santri berprestasi bisa berkontribusi di dunia kerja. #SantriBermutu #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/tIzLGiKGwS",Politik
316,"Inspiratif. Pasangan Capres Cawapres Ganjar Pranowo Mahfud MD buka peluang bisnis lokal dengan kredit 35% untuk koprasi dan UMKM. Sukses terus, pengusaha kecil.#GanjarPranowoPilihanUmat #GanjarMahfudRebound #JNK",Ekonomi
317,RT anies uniting the islam extrimists n the blue hair with pronouns ppl its crazy [RE 5abeeya],Sosial Budaya
318,@O0V0c255XFX6LNk9mNyX2roi1bFm2/ZftcZpL57Yh18= @rnFE7Ep41cwEiWl3tK/dWFWDtn6DI1g/QB42AT7dvK0= #02bangunindustrikarbon Prabowo-Gibran membawa perubahan positif #02bangunindustrikarbon Prabowo-Gibran mendukung pegiat UMKM di indonesia,Ekonomi
319,"RT Sepak Bola Budaya Maluku, Anies Janjikan Bangun Lapangan Standar FIFA: Tapi Rumput Jangan Diganti https://t.co/bz6pAlnAcf [RE tvOneNews]",Sosial Budaya
320,"@uDD4r44deyV0MBnzzVsVo90lyQ6lhzAxGQ70eFl7EYI= Gerindra dan prabowo sdh mendapatkan ""upah"" dari keikutsertaan nya dalam mendukung pak ANIES... Elektabilitas nya naik.... Perolehan kursi parlemen naik! Dan skrng dgn kalian menyerang pak ANIES? Insyaallah...",Politik
321,"RT Gara2 pidato saya ini di Aksi Kamisan,17Jan'19, pendukung Prabowo Pak Jimly Asshiddiqie @IM5ufLaGYuPajyen24N+ghpsoTQz85mJX7YsOC1YVNQ= kata di Twitter bhw""Aparat harus tegas dan cepat menangkap"" saya. Saya hanya sebut bhw yang bunuh orang sipil harus diadili, termasuk Prab dan sponsornya di AS https://t.co/dGNmCYIisc [RE AllanNairn14]",Politik
322,"RT MELEDAK !....tingginya Antusiasme Anak -Anak Milenial dan Anak-Anak Gen-Z datang ke Acara Desak Anies bersama Nakes hari ini di Jakarta , Kamis 18 Januari 2024, sampai yg ingin Foto Selfie bareng pak Anies Sangat Ramai....Luar Biasa Ã°ÂŸÂ¥Â°Ã°ÂŸÂ¥Â° https://t.co/JCbupiNRTv [RE Yurissa_Samosir]",Sosial Budaya
323,"RT Capres nomor urut 2 @12n6267vERjSZuQRu75p4sH7TvqMZBXZbQvLJ/VtQoE= Subianto mengungkit pernyataan Capres nomor urut 1 @5+hvdpXRPoSGWOm7ViMKJQFZOlxZ3gkteby0uMEJvOc= terkait kepemilikan lahan seluas 340.000 hektar. Menurut Prabowo, lahan yang dimaksud merupakan tanah negara berstatus HGU dan lebih baik ia kuasai daripada dikuasai asing. Download #MetroTVXtend sekarang di Play Store dan App Store. #prabowosubianto #aniesbaswedan #debatcapres #pemil2024 #pilpres2024 [RE Metro_TV]",Politik
324,"RT Prabowo malah ngajarin pendukung buat memaki lawan debatnya dg ""GOBLOK"" Tuhan makin singkap wajah aslinya!! https://t.co/GtKQGboxwN [RE ekowboy2]",Politik
325,Calon Presiden RI No Urut 3 Ganjar Pranowo tidak akan mengizinkan pelanggaran Konstitusi atau aturan dasar negara merusak fondasi negara kita.#GanjarPranowoPilihanUmat https://t.co/Zvp0QfuIOK,Ideologi
326,"RT ...Prabowo yg ngomong tapi gw yg malu. 2018, menyebut Yerusalem ibukota Israel bukanlah masalah bagi Indonesia. 2024, di debat capres, menyudutkan Gaza terkait pasukan militer. Benar2 layak disematkan capres Pro Zionis. Prabowo benar2 gak layak mimpin bangsa ini... (``,) [RE kafiradikalis]",Ideologi
327,RT Sekarang rame di TL video ustadz Haikal singgung soal sumbangan dan jasa Prabowo pada Anies... Ustadz ...prabowo sumbang itu adalah kewajiban sbg pengusung Anies dan partainya dapat keuntungan dari kemenangan Anies. Lah kami pendukung Prabowo menyumbang segalanya....dapat apa? https://t.co/SevwflS6xB [RE RomitsuT],Politik
328,RT Grup bank Slank resmi mendeklarasikan dukungan untuk pasangan Ganjar Pranowo dan Mahfud MdÃ‚ di Pilpres 2024. Slank M3nangkan Ganjar https://t.co/X6nlRZrI2A [RE Urrangawak],Politik
329,RT Seharusnya Prabowo juga melaporkan Jokowi karena menyerang kekayaan pribadi dalam debat 2019 yang lalu. Mengapa tidak dilakukan seperti yang dilakukan Anies Baswedan ~ Fakta silahkan dibantah #hening [RE asboediono_id],Politik
330,"RT Almarhum Rizal Ramli pernah bilang, bahaya jika peng peng berkuasa. Pengusaha menjadi penguasa. Semua berakhir bisnis untung rugi Prabowo pengusaha sawit, &amp; Gibran pengusaha martabak, tapi lebih banyak terima investasi modal drpd usahanya Mestinya bisa berpikir sebelum milih!! [RE saidi_sudarsono]",Politik
331,RT Yang aktivis ekologi pasti ada ketidakpercayaan ke Ganjar. Yang aktivis Papua pasti ada ketidakpercayaan ke Mahfud. Yang waras demokrasi pasti tidak percaya pol ke Prabowo si pelanggar HAM dan Gibran si dinasti. [RE VeronicaKoman],Sosial Budaya
332,"@VtLgAI3VSeyOnhWxuh7LH0lAXdt6s7LfO21Z9jvx/xE= Yakinkan saya dengan ada desak anies komunitas agama Pak, terutama nonis, yakinkan saya kalo bapak pantas untuk memimpin @J+kYkW8C0ERfo2JD3PNVwiJsnX1YhK7wlxOQbesFFzI=",Sosial Budaya
333,Prabowo mengutamakan peningkatan kualitas dan kapasitas guru di seluruh Indonesia. #IndonesiaKuatIndonesiaMaju,Ideologi
334,RT Survei Bloomberg ke 17 Ekonom: Anies Unggul dari Prabowo dan Ganjar https://t.co/hNMNLvCqqA [RE CNNIndonesia],Politik
335,RT Untung ANIES BASWEDAN orang nya HUMBLE Coba tanya model begitu Ke Kim Jong Un Bisa Di Ndas Ndasin itu orang.... https://t.co/qggIwPkooq [RE Catatan_ali7],Politik
336,RT *Inilah pidato Anies Baswedan yg jarang diviralkan* Ã°ÂŸÂ¤Â²Ã°ÂŸÂ‘Â. *BenarÃ‚Â² pidato manusia waras.* Seorang sosok negarawan yg berfihak kepada rakyat Ã°ÂŸÂ‘Â #AMINAjaDulu Ã°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â© https://t.co/BZVkmACEur [RE 21_mozza],Sosial Budaya
337,"RT Gue speechless &amp; bener2 merinding dengan fenomena pendukung2 ANIES yg militan. Ada yg bikin spanduk dari karung, dipasang di jembatan Lenteng Agung Ada yg bikin fandom di X, macam Anies Bubble. Beneran keren sumpah. Semoga arus perubahan dari bawah ini berhasil gemilang.Ã°ÂŸÂ¤Â²Ã°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â© [RE af1_]",Sosial Budaya
338,"@9hSrCyHzYRLEBCwv4ifWU7Ut/dRtKYx1RJs0S9ltSVE= kagum bgt ngeliat pertemuan ide pak Prabowo dgn Xanana Gusmao, Presiden Timor Leste, di LP Cipinang. semua itu membuktikan visi yg kuat utk perubahan yg positif",Politik
339,"RT Prabowo berjoged goyang dangdutan menunjukksn Prabowo tidak serius bekerja untuk rakyat dan republik ini. Kalo kalah pilpres juga gpp duitnya udah bejibun dari dugaan penyelewengan dana APBN yg dikelola PT.TMI senilai Rp 1,760. #BobroknyaKemenhan #BobroknyaKemenhan https://t.co/3s9agYZJNh [RE Freed0mland5151]",Politik
340,"RT Kapitalisme neoliberal tak cocok untuk Indonesia, kata Prabowo - ANTARA Kalimantan Tengah https://t.co/JkX9iUSArj #MenangSeputaran [RE ChairudinN6548]",Ideologi
341,"RT Anies Semakin Eksis di Platform Tik Tok, Indikasi Mampu Menyerap dan Mengakomodasi Aspirasi Generasi Z (kaum Muda) https://t.co/mA9cHQETGe [RE alisyarief]",Ideologi
342,Hebat! Prabowo bikin beda dengan aksi selamatkan PMI Wilfrida dari hukuman mati di Malaysia. Tindakan lebih berarti dari kata-kata! dekade08 Prabowo - Gibran,Politik
343,"RT Tak Indahkan Aturan, Prabowo Subianto-Gibran Rakabuming Nekat Lakukan Kampanye di Lingkungan Sekolah Dasar! https://t.co/k7smVbxPiI [RE OposisiCerdas]",Politik
344,"Pada 23 November-1 Desember 2023 mencapai 50, 2 dan pada 30 Desember 2024-6 Januari 2024 terus menurun hingga menjadi 43,3 persen. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto",Politik
345,"RT Respect dengan tim Pak Anies. Ketika ada hal yang dianggap tidak etis, langsung diluruskan di tempat. Ada tuh calon lain yang sudah jelas ada pelanggaran etis, tapi pura-pura tidak terjadi apa-apa. Masalah itu pasti ada, tapi diselesaikan. Bukan bikin masalah buat negara. Ã°ÂŸÂ˜ÂŒÃ°ÂŸÂ‘ÂÃ°ÂŸÂÂ½ [RE Arie_Kriting]",Politik
346,"Di mata pemilih pemula, Ganjar-Mahfud bukan hanya sosok politik, tetapi juga mentor yang memberikan inspirasi dan Apr3siasi akan keberanian bermimpi besar. Ganjar Pranowo - Hanya dia yang betul merakyat dan akan #GanjarPresidenRakyat #GanjarMahfud2024 #M3nangDebat4 #Coblos3 https://t.co/99JrcDsuIK",Politik
347,"RT Menjegal Videotron Anies Baswedan hanya bagian kecil saja dari bentuk politik represif kekuasaan Jokowi terhadap politik demokrasi, sportif, jujur dan adil yang justru diamanatkan rakyat kepadanya. Sadar atau tidak Jokowi tengah melubangi perahunya sendiri. Jokowi dengan kekuasaannya ia mengira mampu memberangus suara rakyat yang menuntut perubahan dengan beragam cara-cara politik represif. Menempatkan PJ Gubernur di sebagian besar Provinsi, membiarkan Iparnya menjadi Ketua MK dan menggunakan MK sebagai alat melanggengkan kekuasaan, menjegal kegiatan kampanye lawan politik, memaksa birokrasi hingga ke tingkat desa untuk memenangkan pencalonan anaknya sebenarnya membuat Jokowi hanya semakin dalam menggali kuburnya sendiri. Jokowi gelap mata dan menjadi amnesia sejarah. Tahun 1928 Belanda jauh lebih kuat posisinya dibandingkan Jokowi hari ini, begitu pula rakyat, posisinya jauh lebih lemah dulu dibanding hari ini, tapi Belanda kalah juga. Jokowi dengan kroninya ingin mengambil posisi Belanda hari ini. Tapi dia lupa, resiko yang dipikulnya jauh lebih berbahaya. Jokowi lupa diri bahwa dia bukan Belanda dan tentara serta polisinya juga serumpun dengan penduduk negara yang dikuasainya. Semakin represif kekuasaan Jokowi menekan arus tuntutan perubahan, semakin menguat pula perlawanan rakyat yang akan dihadapinya. Kamuflase propaganda politik riang gembira dan menang satu putaran tak mampu lagi menutupi wajah asli politik nir etik ala Jokowi dan fakta semakin ambruknya citra Jokowi akibat cara-cara politik brutalnya. Dalam pikirannya, Pilpres 2024 mendatang yang jauh lebih solid perencanaanya daripada Pilpres 2019 yang lalu akan berjalan sesuai dengan skenario yang telah disusun berbulan-bulan sebelumnya. Tapi lihat saja puncaknya disaat hari Pencoblosan dan perhitungan rekapitulasi suara di TPS nanti, Jokowi dan kekuasaanya akan terhenyak, pucat dan terkencing-kencing melihat bahwa situasi tak berjalan sesuai rencana yang telah diatur. Begitu melihat rakyat membludak turun mengawal perhitungan suara, maka hanya dalam hitungan jam orang-orang kuat dan penjilat yang selama ini berjanji akan melindunginya lari satu persatu meninggalkannya. Aparat tak akan mampu berbuat apa-apa kecuali kembali memihak kepada kekuatan rakyat, tak ada pilihan lain kecuali mengawal masifnya desakan perubahan yang tak mampu lagi halang-halangi. Dulu ketika situasi perlawan rakyat terjadi, Belanda lari kembali pulang ke negeri leluhurnya, membawa kekalahan tanpa ada yang menuntut pertanggung jawaban atas ulahnya, kalau sekarang Jokowi kalah, mau kemana larinya ? Padahal segudang tanggung jawab tengah menantinya!. [RE Naz_lira]",Politik
